Label,Boarding time,Boarding station,Alighting station,Arrival time
4000000221771744,558,24,26,557
4000003901152043,557,23,26,554
4000030110847173,519,8,10,518
3105170070156127905,513,7,12,512
4000000007043517,513,7,14,512
4000000214016504,476,0,6,469
4000000214615610,513,7,8,511
4000000220640577,539,17,20,538
4000000224214185,546,19,26,544
3104920031001187193,417,2,7,415
4000003927440457,448,12,26,438
4000003936681348,437,7,14,436
4000000224116078,452,13,19,451
4000000224197496,427,5,7,426
4000000224259355,447,11,26,444
4000001830182573,437,7,8,436
4000001840545901,445,10,20,444
4000003906203028,429,6,7,428
4000003926654614,445,10,20,440
4000140112261968,486,24,26,485
4000140112954551,486,24,26,485
4000140120087805,479,21,25,455
4000000213967910,438,7,8,437
4000000216427171,445,10,20,440
4000000216727316,448,12,21,445
4000000221339843,429,6,7,428
4000000220203330,441,8,17,438
4000000221139013,437,7,11,436
4000000312019901,437,7,8,436
4000001010759595,437,7,8,435
4000001840672352,477,20,21,476
4000003907982868,484,23,26,478
4000140110116554,429,6,10,427
4000140110653407,479,21,26,470
4000140112555302,455,14,26,453
4000200112059474,486,24,26,485
3104920031001763159,437,7,8,436
4000000212749292,486,24,26,485
4000000213339011,447,11,21,441
4000000220943449,437,7,8,436
4000000227036537,417,2,8,416
4000000310454541,471,18,22,470
4000001010801534,437,7,8,436
4000001830173771,445,10,20,438
4000001850213509,417,2,7,416
4000001830072311,437,7,8,436
4000001830304095,477,20,21,470
4000030110574712,452,13,19,450
4000140110519165,420,3,6,419
4000000212630265,441,8,12,440
4000000220000462,438,7,11,437
4000000213747351,452,13,20,451
4000000214051684,429,6,26,427
4000000216280920,479,21,26,477
4000000810014153,477,20,21,474
4000000810086846,470,18,21,462
4000001520391098,471,18,26,469
4000030110195288,413,1,7,411
4000140112436249,429,6,10,428
4000140112720063,412,1,2,408
4000150210052178,437,7,24,436
4000200110028907,441,8,14,426
4000000006406468,437,7,8,436
4000001850117471,471,18,22,470
4000003904787072,437,7,11,436
4000140112612576,484,23,26,483
4000000220141642,473,19,25,472
4000000221913255,486,24,26,485
4000000217575864,479,21,25,459
4000000220087028,419,3,7,410
4000000310044620,484,23,26,474
4000001840095821,455,14,19,454
4000001840504833,471,18,21,470
4000001840913163,477,20,21,470
4000001512512216,419,3,7,417
4000001840665240,438,7,8,436
4000003909885061,471,18,20,470
4000030110833971,452,13,19,451
4000000212361867,438,7,8,437
4000000214738704,447,11,26,439
4000001840284800,429,6,13,428
4000001840671447,486,24,26,485
4000001840790529,452,13,25,451
4000030110986204,429,6,7,428
4000140110086546,484,23,25,471
4000140112862017,455,14,25,454
3104920031002683273,429,6,11,427
4000000213984314,452,13,19,451
4000000216916150,448,12,25,442
4000000217060795,417,2,4,416
4000000220549427,419,3,7,417
4000001855071051,499,17,21,498
4000001855236861,470,7,13,469
4000003929262163,499,17,21,498
4000000223925325,445,2,6,444
4000000224177774,496,16,26,495
4000001520273117,516,20,21,513
4000001830060773,516,20,21,510
4000001855063620,444,2,20,437
4000003919270316,448,3,6,447
4000140110336875,516,20,21,514
3104920031000655737,512,19,26,511
3104920031000838820,523,24,26,519
4000000213760968,441,1,21,439
4000000216222997,441,1,7,440
4000001840306674,470,7,18,469
4000001855021545,479,11,20,471
4000003900208458,507,18,25,499
4000003902368939,444,2,5,437
4000003901868681,477,10,21,475
4000003909363773,470,7,20,469
4000140112860185,516,20,26,513
4000140120085524,523,24,26,521
3104920031000412485,485,13,20,484
4000001840021034,479,11,19,470
4000050110004773,457,6,14,456
4000000213109959,441,1,7,440
4000000007843242,512,19,21,511
4000000211329619,479,11,21,470
4000000222867430,457,6,7,456
4000001511905646,507,18,21,501
4000000216853237,444,2,4,439
4000001840520209,516,20,21,514
4000001840580100,512,19,26,511
4000003909339178,512,19,26,511
4000140210056114,522,23,26,521
4000140112850006,441,1,7,430
3104920031003078390,477,10,26,468
4000000005384106,516,20,25,511
4000000215722778,455,5,7,454
4000000221417253,444,2,7,438
4000001520058594,444,2,4,443
4000001840783372,441,1,6,438
4000003914104398,485,13,19,474
4000140110217610,523,24,26,504
4000140112241820,477,10,14,476
4000140112610469,470,7,13,468
4000001850181193,488,14,18,487
4000001855052600,516,20,21,513
4000003929793086,498,17,26,496
4000140112920043,522,23,26,521
4000000211784824,516,20,26,502
4000000215383818,480,12,20,473
4000000217204744,485,13,20,478
4000000215269492,507,18,25,503
4000000215722632,516,20,21,504
4000000223669468,517,20,21,516
4000000223965431,523,24,26,521
