time_h1,time_h2,time_m1,time_m2,start_m,finish_m,order,s
10,11,45,0,646,660,10,4
10,11,45,0,646,660,11,3
10,11,45,0,646,660,12,0
10,11,45,0,646,660,13,1
10,11,45,0,646,660,14,1
10,11,45,0,646,660,15,1
10,11,45,0,646,660,16,0
11,11,0,15,661,675,0,1
11,11,0,15,661,675,1,1
11,11,0,15,661,675,2,2
11,11,0,15,661,675,3,2
11,11,0,15,661,675,4,1
11,11,0,15,661,675,5,1
11,11,0,15,661,675,6,3
11,11,0,15,661,675,7,2
11,11,0,15,661,675,8,1
11,11,0,15,661,675,9,3
11,11,0,15,661,675,10,4
11,11,0,15,661,675,11,3
11,11,0,15,661,675,12,0
11,11,0,15,661,675,13,1
11,11,0,15,661,675,14,1
11,11,0,15,661,675,15,1
11,11,0,15,661,675,16,0
11,11,15,30,676,690,0,1
11,11,15,30,676,690,1,1
11,11,15,30,676,690,2,2
11,11,15,30,676,690,3,2
11,11,15,30,676,690,4,1
11,11,15,30,676,690,5,1
11,11,15,30,676,690,6,3
11,11,15,30,676,690,7,2
11,11,15,30,676,690,8,1
11,11,15,30,676,690,9,3
11,11,15,30,676,690,10,4
11,11,15,30,676,690,11,3
11,11,15,30,676,690,12,0
11,11,15,30,676,690,13,1
11,11,15,30,676,690,14,1
11,11,15,30,676,690,15,1
11,11,15,30,676,690,16,0
11,11,30,45,691,705,0,1
11,11,30,45,691,705,1,1
11,11,30,45,691,705,2,2
11,11,30,45,691,705,3,2
11,11,30,45,691,705,4,1
11,11,30,45,691,705,5,1
11,11,30,45,691,705,6,3
11,11,30,45,691,705,7,2
11,11,30,45,691,705,8,1
11,11,30,45,691,705,9,3
11,11,30,45,691,705,10,4
11,11,30,45,691,705,11,3
11,11,30,45,691,705,12,0
11,11,30,45,691,705,13,1
11,11,30,45,691,705,14,1
11,11,30,45,691,705,15,1
11,11,30,45,691,705,16,0
11,12,45,0,706,720,0,1
11,12,45,0,706,720,1,1
11,12,45,0,706,720,2,2
11,12,45,0,706,720,3,2
11,12,45,0,706,720,4,1
11,12,45,0,706,720,5,1
11,12,45,0,706,720,6,3
11,12,45,0,706,720,7,2
11,12,45,0,706,720,8,1
11,12,45,0,706,720,9,3
11,12,45,0,706,720,10,4
11,12,45,0,706,720,11,3
11,12,45,0,706,720,12,0
11,12,45,0,706,720,13,1
11,12,45,0,706,720,14,1
11,12,45,0,706,720,15,1
11,12,45,0,706,720,16,0
12,12,0,15,721,735,0,1
12,12,0,15,721,735,1,1
12,12,0,15,721,735,2,2
12,12,0,15,721,735,3,2
12,12,0,15,721,735,4,1
12,12,0,15,721,735,5,1
12,12,0,15,721,735,6,3
12,12,0,15,721,735,7,2
12,12,0,15,721,735,8,1
12,12,0,15,721,735,9,3
12,12,0,15,721,735,10,4
12,12,0,15,721,735,11,3
12,12,0,15,721,735,12,0
