time_h1,time_h2,time_m1,time_m2,start_m,finish_m,order,s
18,18,15,30,1096,1110,3,1
18,18,15,30,1096,1110,4,3
18,18,15,30,1096,1110,5,2
18,18,15,30,1096,1110,6,2
18,18,15,30,1096,1110,7,2
18,18,15,30,1096,1110,8,1
18,18,15,30,1096,1110,9,2
18,18,15,30,1096,1110,10,2
18,18,30,45,1111,1125,0,4
18,18,30,45,1111,1125,1,1
18,18,30,45,1111,1125,2,5
18,18,30,45,1111,1125,3,1
18,18,30,45,1111,1125,4,3
18,18,30,45,1111,1125,5,2
18,18,30,45,1111,1125,6,1
18,18,30,45,1111,1125,7,2
18,18,30,45,1111,1125,8,1
18,18,30,45,1111,1125,9,3
18,18,30,45,1111,1125,10,2
18,19,45,0,1126,1140,0,3
18,19,45,0,1126,1140,1,1
18,19,45,0,1126,1140,2,4
18,19,45,0,1126,1140,3,1
18,19,45,0,1126,1140,4,3
18,19,45,0,1126,1140,5,2
18,19,45,0,1126,1140,6,2
18,19,45,0,1126,1140,7,2
18,19,45,0,1126,1140,8,1
18,19,45,0,1126,1140,9,3
18,19,45,0,1126,1140,10,2
19,19,0,15,1141,1155,0,3
19,19,0,15,1141,1155,1,1
19,19,0,15,1141,1155,2,4
19,19,0,15,1141,1155,3,1
19,19,0,15,1141,1155,4,4
19,19,0,15,1141,1155,5,2
19,19,0,15,1141,1155,6,2
19,19,0,15,1141,1155,7,2
19,19,0,15,1141,1155,8,1
19,19,0,15,1141,1155,9,2
19,19,0,15,1141,1155,10,2
19,19,15,30,1156,1170,0,3
19,19,15,30,1156,1170,1,1
19,19,15,30,1156,1170,2,4
19,19,15,30,1156,1170,3,1
19,19,15,30,1156,1170,4,3
19,19,15,30,1156,1170,5,2
19,19,15,30,1156,1170,6,2
19,19,15,30,1156,1170,7,2
19,19,15,30,1156,1170,8,1
19,19,15,30,1156,1170,9,2
19,19,15,30,1156,1170,10,2
19,19,30,45,1171,1185,0,3
19,19,30,45,1171,1185,1,1
19,19,30,45,1171,1185,2,3
19,19,30,45,1171,1185,3,1
19,19,30,45,1171,1185,4,3
19,19,30,45,1171,1185,5,2
19,19,30,45,1171,1185,6,1
19,19,30,45,1171,1185,7,2
19,19,30,45,1171,1185,8,1
19,19,30,45,1171,1185,9,3
19,19,30,45,1171,1185,10,2
19,20,45,0,1186,1200,0,3
19,20,45,0,1186,1200,1,1
19,20,45,0,1186,1200,2,3
19,20,45,0,1186,1200,3,1
19,20,45,0,1186,1200,4,3
19,20,45,0,1186,1200,5,2
19,20,45,0,1186,1200,6,1
19,20,45,0,1186,1200,7,2
19,20,45,0,1186,1200,8,1
19,20,45,0,1186,1200,9,2
19,20,45,0,1186,1200,10,2
20,20,0,15,1201,1215,0,2
20,20,0,15,1201,1215,1,1
20,20,0,15,1201,1215,2,3
20,20,0,15,1201,1215,3,1
20,20,0,15,1201,1215,4,3
20,20,0,15,1201,1215,5,2
20,20,0,15,1201,1215,6,2
20,20,0,15,1201,1215,7,2
20,20,0,15,1201,1215,8,1
20,20,0,15,1201,1215,9,3
20,20,0,15,1201,1215,10,2
20,20,15,30,1216,1230,0,2
20,20,15,30,1216,1230,1,1
20,20,15,30,1216,1230,2,3
20,20,15,30,1216,1230,3,1
20,20,15,30,1216,1230,4,3
20,20,15,30,1216,1230,5,2
20,20,15,30,1216,1230,6,2
20,20,15,30,1216,1230,7,2
20,20,15,30,1216,1230,8,1
20,20,15,30,1216,1230,9,2
20,20,15,30,1216,1230,10,2
20,20,30,45,1231,1245,0,3
20,20,30,45,1231,1245,1,1
20,20,30,45,1231,1245,2,3
20,20,30,45,1231,1245,3,1
20,20,30,45,1231,1245,4,3
20,20,30,45,1231,1245,5,2
20,20,30,45,1231,1245,6,2
20,20,30,45,1231,1245,7,2
20,20,30,45,1231,1245,8,1
20,20,30,45,1231,1245,9,2
20,20,30,45,1231,1245,10,2
20,21,45,0,1246,1260,0,2
20,21,45,0,1246,1260,1,1
20,21,45,0,1246,1260,2,3
20,21,45,0,1246,1260,3,2
20,21,45,0,1246,1260,4,3
20,21,45,0,1246,1260,5,2
20,21,45,0,1246,1260,6,2
20,21,45,0,1246,1260,7,2
20,21,45,0,1246,1260,8,1
20,21,45,0,1246,1260,9,2
20,21,45,0,1246,1260,10,2
21,21,0,15,1261,1275,0,2
21,21,0,15,1261,1275,1,1
21,21,0,15,1261,1275,2,3
21,21,0,15,1261,1275,3,1
21,21,0,15,1261,1275,4,3
21,21,0,15,1261,1275,5,2
21,21,0,15,1261,1275,6,2
21,21,0,15,1261,1275,7,2
21,21,0,15,1261,1275,8,1
21,21,0,15,1261,1275,9,2
21,21,0,15,1261,1275,10,2
21,21,15,30,1276,1290,0,2
21,21,15,30,1276,1290,1,1
21,21,15,30,1276,1290,2,3
21,21,15,30,1276,1290,3,2
21,21,15,30,1276,1290,4,3
21,21,15,30,1276,1290,5,2
21,21,15,30,1276,1290,6,1
21,21,15,30,1276,1290,7,2
21,21,15,30,1276,1290,8,1
21,21,15,30,1276,1290,9,3
21,21,15,30,1276,1290,10,2
21,21,30,45,1291,1305,0,2
21,21,30,45,1291,1305,1,1
21,21,30,45,1291,1305,2,3
21,21,30,45,1291,1305,3,2
21,21,30,45,1291,1305,4,3
21,21,30,45,1291,1305,5,2
21,21,30,45,1291,1305,6,2
21,21,30,45,1291,1305,7,2
21,21,30,45,1291,1305,8,1
21,21,30,45,1291,1305,9,3
21,21,30,45,1291,1305,10,3
21,22,45,0,1306,1320,0,2
21,22,45,0,1306,1320,1,1
21,22,45,0,1306,1320,2,3
21,22,45,0,1306,1320,3,1
21,22,45,0,1306,1320,4,3
21,22,45,0,1306,1320,5,2
21,22,45,0,1306,1320,6,2
21,22,45,0,1306,1320,7,2
21,22,45,0,1306,1320,8,1
21,22,45,0,1306,1320,9,3
21,22,45,0,1306,1320,10,3
22,22,0,15,1321,1335,0,2
22,22,0,15,1321,1335,1,1
22,22,0,15,1321,1335,2,3
22,22,0,15,1321,1335,3,1
22,22,0,15,1321,1335,4,3
22,22,0,15,1321,1335,5,1
22,22,0,15,1321,1335,6,2
22,22,0,15,1321,1335,7,2
22,22,0,15,1321,1335,8,0
22,22,0,15,1321,1335,9,3
22,22,0,15,1321,1335,10,3
