time_h1,time_h2,time_m1,time_m2,start_m,finish_m,order,s
13,13,15,30,796,810,3,3
13,13,15,30,796,810,4,2
13,13,15,30,796,810,5,2
13,13,15,30,796,810,6,2
13,13,15,30,796,810,7,1
13,13,15,30,796,810,8,1
13,13,15,30,796,810,9,2
13,13,15,30,796,810,10,1
13,13,15,30,796,810,11,2
13,13,15,30,796,810,12,2
13,13,15,30,796,810,13,1
13,13,15,30,796,810,14,1
13,13,15,30,796,810,15,0
13,13,15,30,796,810,16,1
13,13,15,30,796,810,17,2
13,13,15,30,796,810,18,6
13,13,15,30,796,810,19,1
13,13,15,30,796,810,20,4
13,13,15,30,796,810,21,2
13,13,15,30,796,810,22,1
13,13,15,30,796,810,23,2
13,13,30,45,811,825,0,4
13,13,30,45,811,825,1,1
13,13,30,45,811,825,2,2
13,13,30,45,811,825,3,2
13,13,30,45,811,825,4,2
13,13,30,45,811,825,5,2
13,13,30,45,811,825,6,2
13,13,30,45,811,825,7,1
13,13,30,45,811,825,8,2
13,13,30,45,811,825,9,2
13,13,30,45,811,825,10,1
13,13,30,45,811,825,11,2
13,13,30,45,811,825,12,2
13,13,30,45,811,825,13,1
13,13,30,45,811,825,14,1
13,13,30,45,811,825,15,0
13,13,30,45,811,825,16,1
13,13,30,45,811,825,17,2
13,13,30,45,811,825,18,6
13,13,30,45,811,825,19,1
13,13,30,45,811,825,20,4
13,13,30,45,811,825,21,2
13,13,30,45,811,825,22,1
13,13,30,45,811,825,23,2
13,14,45,0,826,840,0,4
13,14,45,0,826,840,1,1
13,14,45,0,826,840,2,2
13,14,45,0,826,840,3,3
13,14,45,0,826,840,4,2
13,14,45,0,826,840,5,2
13,14,45,0,826,840,6,2
13,14,45,0,826,840,7,1
13,14,45,0,826,840,8,2
13,14,45,0,826,840,9,2
13,14,45,0,826,840,10,1
13,14,45,0,826,840,11,2
13,14,45,0,826,840,12,2
13,14,45,0,826,840,13,1
13,14,45,0,826,840,14,1
13,14,45,0,826,840,15,0
13,14,45,0,826,840,16,1
13,14,45,0,826,840,17,1
13,14,45,0,826,840,18,5
13,14,45,0,826,840,19,1
13,14,45,0,826,840,20,4
13,14,45,0,826,840,21,2
13,14,45,0,826,840,22,1
13,14,45,0,826,840,23,2
14,14,0,15,841,855,0,4
14,14,0,15,841,855,1,1
14,14,0,15,841,855,2,2
14,14,0,15,841,855,3,3
14,14,0,15,841,855,4,2
14,14,0,15,841,855,5,2
14,14,0,15,841,855,6,2
14,14,0,15,841,855,7,1
14,14,0,15,841,855,8,2
14,14,0,15,841,855,9,2
14,14,0,15,841,855,10,1
14,14,0,15,841,855,11,2
14,14,0,15,841,855,12,2
14,14,0,15,841,855,13,1
14,14,0,15,841,855,14,1
14,14,0,15,841,855,15,0
14,14,0,15,841,855,16,1
14,14,0,15,841,855,17,1
14,14,0,15,841,855,18,5
14,14,0,15,841,855,19,1
14,14,0,15,841,855,20,5
14,14,0,15,841,855,21,2
14,14,0,15,841,855,22,1
14,14,0,15,841,855,23,2
14,14,15,30,856,870,0,4
14,14,15,30,856,870,1,1
14,14,15,30,856,870,2,2
14,14,15,30,856,870,3,2
14,14,15,30,856,870,4,2
14,14,15,30,856,870,5,2
14,14,15,30,856,870,6,2
14,14,15,30,856,870,7,1
14,14,15,30,856,870,8,1
14,14,15,30,856,870,9,2
14,14,15,30,856,870,10,1
14,14,15,30,856,870,11,2
14,14,15,30,856,870,12,2
14,14,15,30,856,870,13,1
14,14,15,30,856,870,14,1
14,14,15,30,856,870,15,0
14,14,15,30,856,870,16,1
14,14,15,30,856,870,17,1
14,14,15,30,856,870,18,5
14,14,15,30,856,870,19,1
14,14,15,30,856,870,20,4
14,14,15,30,856,870,21,2
14,14,15,30,856,870,22,1
14,14,15,30,856,870,23,2
14,14,30,45,871,885,0,4
14,14,30,45,871,885,1,1
14,14,30,45,871,885,2,2
14,14,30,45,871,885,3,3
14,14,30,45,871,885,4,2
14,14,30,45,871,885,5,2
14,14,30,45,871,885,6,2
14,14,30,45,871,885,7,1
14,14,30,45,871,885,8,2
14,14,30,45,871,885,9,2
14,14,30,45,871,885,10,1
14,14,30,45,871,885,11,2
14,14,30,45,871,885,12,2
14,14,30,45,871,885,13,1
14,14,30,45,871,885,14,1
14,14,30,45,871,885,15,0
14,14,30,45,871,885,16,1
14,14,30,45,871,885,17,1
14,14,30,45,871,885,18,5
14,14,30,45,871,885,19,1
14,14,30,45,871,885,20,4
14,14,30,45,871,885,21,2
14,14,30,45,871,885,22,1
14,14,30,45,871,885,23,2
14,15,45,0,886,900,0,4
14,15,45,0,886,900,1,1
14,15,45,0,886,900,2,2
14,15,45,0,886,900,3,3
14,15,45,0,886,900,4,2
14,15,45,0,886,900,5,2
